ACSSF,2018e5,ca,000,0005,0034333,11989,10977,1012,987,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,10,0,0,0,0,0,0,5,0,5,0,0,11989,10977,10182,14,40,168,38,0,535,0,535,1012,775,0,66,0,0,158,13,13,0,11989,10977,1012
ACSSF,2018e5,ca,000,0005,0034334,219,182,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,182,182,0,0,0,0,0,0,0,0,37,0,0,0,0,0,37,0,0,0,219,182,37
ACSSF,2018e5,ca,000,0005,0034335,23871,3130,20741,20339,28,0,0,299,0,102,53,0,27,117,0,0,0,0,0,0,0,0,0,0,0,0,75,29,0,0,46,23871,3130,2381,68,46,532,4,0,99,22,77,20741,15835,39,67,27,0,4281,492,222,270,23871,3130,20741
ACSSF,2018e5,ca,000,0005,0034336,15981,13287,2694,1816,153,22,0,108,23,6,0,55,0,24,0,102,0,0,0,0,0,0,70,32,0,0,493,255,48,0,190,15981,13287,10745,798,5,959,51,126,603,0,603,2694,1773,0,189,65,30,306,331,147,184,15981,13287,2694
ACSSF,2018e5,ca,000,0005,0034337,19759,11486,8273,7697,25,52,0,185,0,13,13,84,0,75,0,158,0,0,0,0,0,0,158,0,0,0,156,57,50,0,49,19759,11486,9189,442,96,821,90,0,848,29,819,8273,4504,8,18,17,0,3200,526,359,167,19759,11486,8273
ACSSF,2018e5,ca,000,0005,0034338,2760,1870,890,824,0,0,0,22,0,0,0,0,0,22,0,23,0,0,0,0,0,0,23,0,0,0,21,21,0,0,0,2760,1870,1759,0,52,22,0,17,20,0,20,890,801,0,0,0,0,89,0,0,0,2760,1870,890
ACSSF,2018e5,ca,000,0005,0034339,662,600,62,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,27,0,0,662,600,556,27,0,0,0,0,17,0,17,62,62,0,0,0,0,0,0,0,0,662,600,62
ACSSF,2018e5,ca,000,0005,0034340,2629,2054,575,544,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,6,2629,2054,1830,0,10,126,6,0,82,0,82,575,403,0,0,5,0,66,101,5,96,2629,2054,575
ACSSF,2018e5,ca,000,0005,0034341,786,769,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786,769,715,28,0,0,0,18,8,0,8,17,17,0,0,0,0,0,0,0,0,786,769,17
ACSSF,2018e5,ca,000,0005,0034342,205,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,205,191,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,205,0
ACSSF,2018e5,ca,000,0005,0034343,868,595,273,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,868,595,530,16,40,0,0,0,9,0,9,273,211,0,0,0,0,43,19,0,19,868,595,273
ACSSF,2018e5,ca,000,0005,0034344,5272,1558,3714,3474,90,0,0,49,0,15,0,0,0,34,0,67,67,0,0,0,0,0,0,0,0,0,34,0,0,0,34,5272,1558,1118,89,0,45,0,0,306,0,306,3714,1931,0,76,0,0,1548,159,90,69,5272,1558,3714
ACSSF,2018e5,ca,000,0005,0034345,242,70,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,70,70,0,0,0,0,0,0,0,0,172,10,0,0,0,0,162,0,0,0,242,70,172
ACSSF,2018e5,ca,000,0005,0034346,668,654,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,654,472,0,48,97,0,0,37,0,37,14,8,0,0,0,0,0,6,0,6,668,654,14
ACSSF,2018e5,ca,000,0005,0034347,112901,29485,83416,64308,456,1475,190,10557,402,3109,535,920,169,4790,632,3817,391,251,81,684,1482,0,918,0,10,0,2613,1035,260,0,1318,112901,29485,16294,3420,127,7985,348,272,1039,79,960,83416,50640,222,481,339,48,29344,2342,1807,535,112901,29485,83416
ACSSF,2018e5,ca,000,0005,0034348,114,104,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,104,98,0,0,0,0,0,6,0,6,10,10,0,0,0,0,0,0,0,0,114,104,10
ACSSF,2018e5,ca,000,0005,0034349,622,608,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,608,608,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,622,608,14
ACSSF,2018e5,ca,000,0005,0034350,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0
ACSSF,2018e5,ca,000,0005,0034351,21713,10879,10834,8636,215,29,9,1282,38,342,307,51,42,502,0,442,210,0,0,144,15,0,39,0,20,14,221,48,102,0,71,21713,10879,5213,1383,97,3654,9,74,449,9,440,10834,7016,128,98,36,0,2430,1126,986,140,21713,10879,10834
ACSSF,2018e5,ca,000,0005,0034352,59172,52956,6216,4265,498,96,10,468,30,184,0,61,24,169,0,312,27,0,61,94,16,0,83,0,31,0,567,186,262,0,119,59172,52956,20869,2086,180,26517,185,30,3089,119,2970,6216,3762,117,97,155,34,1381,670,431,239,59172,52956,6216
ACSSF,2018e5,ca,000,0005,0034353,651,62,589,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,62,52,0,10,0,0,0,0,0,0,589,499,0,0,0,0,90,0,0,0,651,62,589
ACSSF,2018e5,ca,000,0005,0034354,1278,608,670,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,1278,608,507,90,0,0,0,0,11,0,11,670,554,28,0,0,0,78,10,10,0,1278,608,670
ACSSF,2018e5,ca,000,0005,0034355,1589,1397,192,183,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,1589,1397,1259,8,26,18,0,0,86,0,86,192,117,0,5,6,0,36,28,6,22,1589,1397,192
ACSSF,2018e5,ca,000,0005,0034356,5863,5105,758,654,0,21,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,26,41,0,0,5863,5105,4765,25,0,0,0,0,315,0,315,758,523,0,0,24,0,173,38,16,22,5863,5105,758
ACSSF,2018e5,ca,000,0005,0034357,590,556,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590,556,512,37,2,0,5,0,0,0,0,34,29,0,0,0,5,0,0,0,0,590,556,34
ACSSF,2018e5,ca,000,0005,0034358,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,196,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,196,0
ACSSF,2018e5,ca,000,0005,0034359,81,53,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,53,49,0,0,0,0,0,4,0,4,28,28,0,0,0,0,0,0,0,0,81,53,28
ACSSF,2018e5,ca,000,0005,0034360,8790,615,8175,8090,11,0,0,74,0,10,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8790,615,79,0,0,514,22,0,0,0,0,8175,7065,0,0,0,0,1098,12,12,0,8790,615,8175
ACSSF,2018e5,ca,000,0005,0034361,6278,4391,1887,1688,33,0,0,32,0,0,0,0,8,24,0,102,28,0,0,0,0,0,74,0,0,0,32,9,15,0,8,6278,4391,2961,47,1,1267,0,0,115,0,115,1887,1053,59,254,0,0,417,104,65,39,6278,4391,1887
ACSSF,2018e5,ca,000,0005,0034362,20679,10471,10208,9395,61,20,0,346,92,121,0,43,6,84,0,54,16,0,18,0,0,0,20,0,0,0,332,38,62,0,232,20679,10471,8636,528,217,291,174,86,539,0,539,10208,7234,56,226,22,0,2295,375,194,181,20679,10471,10208
ACSSF,2018e5,ca,000,0005,0034363,119827,4873,114954,106221,338,93,50,6703,168,1805,532,581,6,3588,23,515,12,12,31,121,117,0,199,19,0,4,1034,227,76,0,731,119827,4873,2444,487,154,1430,20,185,153,0,153,114954,50782,212,622,83,19,61585,1651,1134,517,119827,4873,114954
ACSSF,2018e5,ca,000,0005,0034364,254,247,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,247,244,0,0,3,0,0,0,0,0,7,3,0,0,0,0,4,0,0,0,254,247,7
ACSSF,2018e5,ca,000,0005,0034365,3344,2858,486,371,95,0,0,10,0,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344,2858,2677,0,0,131,0,4,46,0,46,486,372,0,0,0,0,110,4,0,4,3344,2858,486
ACSSF,2018e5,ca,000,0005,0034366,2206,495,1711,1695,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2206,495,419,12,4,33,0,0,27,0,27,1711,1146,0,8,0,0,490,67,67,0,2206,495,1711
ACSSF,2018e5,ca,000,0005,0034367,955,99,856,836,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,99,6,0,0,0,0,0,93,0,93,856,740,0,0,0,0,116,0,0,0,955,99,856
ACSSF,2018e5,ca,000,0005,0034368,29633,11224,18409,15728,139,6,0,2228,103,672,101,34,0,1318,0,308,10,0,0,20,5,0,247,0,26,0,0,0,0,0,0,29633,11224,2408,3335,11,1416,3100,81,873,13,860,18409,6566,165,295,0,39,11001,343,135,208,29633,11224,18409
ACSSF,2018e5,ca,000,0005,0034369,5971,3653,2318,1953,18,16,0,144,6,11,44,3,0,80,0,108,57,17,0,34,0,0,0,0,0,0,79,66,13,0,0,5971,3653,1625,139,5,1678,8,0,198,28,170,2318,1272,0,38,34,0,779,195,118,77,5971,3653,2318
ACSSF,2018e5,ca,000,0005,0034370,6679,1406,5273,5226,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,38,6679,1406,1276,2,3,77,34,0,14,0,14,5273,4005,0,146,50,0,1012,60,18,42,6679,1406,5273
ACSSF,2018e5,ca,000,0005,0034371,2622,2355,267,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,2622,2355,2058,0,111,0,0,126,60,0,60,267,226,0,0,0,0,22,19,0,19,2622,2355,267
ACSSF,2018e5,ca,000,0005,0034372,16734,2829,13905,12203,0,10,90,1077,35,402,156,40,6,438,0,28,0,0,15,0,0,0,13,0,0,0,497,114,10,0,373,16734,2829,172,2248,46,134,0,37,192,10,182,13905,7666,17,95,0,0,5877,250,222,28,16734,2829,13905
ACSSF,2018e5,ca,000,0005,0034373,3214,2607,607,339,0,0,0,75,0,0,0,0,0,75,0,152,0,0,0,0,0,0,152,0,0,0,41,0,40,0,1,3214,2607,1730,478,0,268,0,18,113,9,104,607,167,0,0,81,0,330,29,5,24,3214,2607,607
ACSSF,2018e5,ca,000,0005,0034374,15932,11658,4274,3552,14,28,0,456,18,180,0,111,11,136,0,122,19,0,32,40,0,0,31,0,0,0,102,59,0,0,43,15932,11658,3021,267,11,8063,7,108,181,0,181,4274,1834,5,46,53,0,2225,111,92,19,15932,11658,4274
ACSSF,2018e5,ca,000,0005,0034375,169,164,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,169,164,160,0,0,4,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,169,164,5
ACSSF,2018e5,ca,000,0005,0034376,2189,2087,102,36,18,0,0,14,0,0,0,0,0,14,0,24,0,0,0,0,0,0,24,0,0,0,10,0,10,0,0,2189,2087,2004,0,4,0,0,0,79,0,79,102,65,0,5,0,0,0,32,0,32,2189,2087,102
ACSSF,2018e5,ca,000,0005,0034377,980,460,520,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980,460,351,0,12,82,0,0,15,0,15,520,411,0,0,0,0,73,36,18,18,980,460,520
ACSSF,2018e5,ca,000,0005,0034378,61337,36476,24861,21987,270,196,228,849,57,163,55,192,17,365,0,929,38,51,190,195,185,0,270,0,0,0,402,204,139,0,59,61337,36476,12359,4882,186,15825,34,110,3080,121,2959,24861,14134,552,141,193,0,7884,1957,1055,902,61337,36476,24861
ACSSF,2018e5,ca,000,0005,0034379,10391,4665,5726,4695,66,80,0,219,14,135,0,35,0,35,0,295,0,0,0,158,0,0,137,0,0,0,371,102,0,0,269,10391,4665,4026,44,0,469,20,0,106,0,106,5726,2497,42,54,72,0,2880,181,115,66,10391,4665,5726
ACSSF,2018e5,ca,000,0005,0034380,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0
ACSSF,2018e5,ca,000,0005,0034381,514,240,274,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,240,152,31,51,6,0,0,0,0,0,274,233,24,12,0,0,5,0,0,0,514,240,274
ACSSF,2018e5,ca,000,0005,0034382,186,175,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,175,161,0,0,14,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,186,175,11
ACSSF,2018e5,ca,000,0005,0034383,2571,2194,377,267,49,13,3,24,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,2571,2194,1764,160,0,61,7,23,179,0,179,377,215,0,17,10,8,85,42,0,42,2571,2194,377
ACSSF,2018e5,ca,000,0005,0034384,103285,73843,29442,26291,712,24,96,865,67,190,76,108,129,265,30,602,83,0,34,241,113,0,122,0,0,9,852,173,314,7,358,103285,73843,58997,5698,192,3773,422,356,4405,55,4350,29442,16926,498,346,145,37,9210,2280,978,1302,103285,73843,29442
ACSSF,2018e5,ca,000,0005,0034385,43898,6013,37885,36863,168,15,25,284,2,46,30,13,8,185,0,52,0,22,0,0,0,0,30,0,0,0,478,141,64,0,273,43898,6013,3954,578,58,936,119,19,349,14,335,37885,15059,329,207,72,76,20180,1962,1396,566,43898,6013,37885
ACSSF,2018e5,ca,000,0005,0034386,25203,22480,2723,1445,49,96,6,289,7,21,29,41,0,191,0,527,35,0,79,47,0,0,352,0,0,14,311,102,87,0,122,25203,22480,12123,1348,111,7006,168,52,1672,18,1654,2723,1531,16,124,8,1,710,333,137,196,25203,22480,2723
ACSSF,2018e5,ca,000,0005,0034387,5471,2548,2923,2598,19,0,0,213,128,60,0,0,0,25,0,64,0,0,0,64,0,0,0,0,0,0,29,0,0,0,29,5471,2548,2087,79,32,203,0,15,132,0,132,2923,1765,17,153,13,37,863,75,73,2,5471,2548,2923
ACSSF,2018e5,ca,000,0005,0034388,45599,41074,4525,2979,200,38,0,350,16,64,0,0,17,253,0,290,98,0,27,65,0,16,75,0,9,0,668,206,422,0,40,45599,41074,33208,667,154,4890,186,139,1830,63,1767,4525,3608,47,43,27,0,568,232,120,112,45599,41074,4525
ACSSF,2018e5,ca,000,0005,0034389,1351,1210,141,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351,1210,1035,0,0,2,0,173,0,0,0,141,0,0,13,0,0,128,0,0,0,1351,1210,141
ACSSF,2018e5,ca,000,0005,0034390,5819,4663,1156,992,19,0,0,45,0,0,0,0,0,45,0,42,0,42,0,0,0,0,0,0,0,0,58,58,0,0,0,5819,4663,4214,0,0,331,2,0,116,0,116,1156,261,0,0,0,0,876,19,19,0,5819,4663,1156
ACSSF,2018e5,ca,000,0005,0034391,1895,1385,510,355,26,0,0,68,0,0,14,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,61,0,25,0,36,1895,1385,1254,0,49,10,0,0,72,0,72,510,329,0,0,0,0,181,0,0,0,1895,1385,510
ACSSF,2018e5,ca,000,0005,0034392,191,141,50,43,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,141,130,0,11,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,191,141,50
ACSSF,2018e5,ca,000,0005,0034393,168503,138151,30352,23717,1064,211,110,2039,142,245,63,302,215,1007,65,865,13,160,89,132,93,0,277,0,42,59,2346,1042,806,0,498,168503,138151,58684,18317,611,47144,2665,188,10542,703,9839,30352,18356,1042,731,631,64,5728,3800,1748,2052,168503,138151,30352
ACSSF,2018e5,ca,000,0005,0034394,1151,992,159,143,10,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,992,903,0,5,23,20,0,41,20,21,159,16,0,0,0,0,143,0,0,0,1151,992,159
ACSSF,2018e5,ca,000,0005,0034395,285,146,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,146,146,0,0,0,0,0,0,0,0,139,17,0,0,0,0,122,0,0,0,285,146,139
ACSSF,2018e5,ca,000,0005,0034396,115669,39601,76068,69579,82,239,0,4549,184,1696,360,234,0,2057,18,667,93,34,0,234,32,0,254,20,0,0,952,86,90,0,776,115669,39601,4627,535,141,32963,617,87,631,38,593,76068,45677,124,823,124,51,26695,2574,2079,495,115669,39601,76068
ACSSF,2018e5,ca,000,0005,0034397,328,54,274,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,54,54,0,0,0,0,0,0,0,0,274,168,0,0,0,0,106,0,0,0,328,54,274
ACSSF,2018e5,ca,000,0005,0034398,31656,19454,12202,10710,82,0,0,358,0,239,0,43,45,31,0,0,0,0,0,0,0,0,0,0,0,0,1052,52,315,0,685,31656,19454,18127,463,75,380,0,0,409,0,409,12202,10031,14,28,17,0,1923,189,114,75,31656,19454,12202
ACSSF,2018e5,ca,000,0005,0034399,268,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,268,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,268,0
ACSSF,2018e5,ca,000,0005,0034400,65,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0,0,0,65,0,65
ACSSF,2018e5,ca,000,0005,0034401,6505,1338,5167,4945,6,0,0,216,0,138,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6505,1338,1067,142,0,13,25,74,17,0,17,5167,4383,0,0,0,0,552,232,96,136,6505,1338,5167
ACSSF,2018e5,ca,000,0005,0034402,16850,14672,2178,1265,9,105,0,237,21,119,0,44,0,53,0,359,111,0,46,9,85,0,108,0,0,0,203,135,37,0,31,16850,14672,10780,628,21,1630,8,86,1519,0,1519,2178,1212,10,42,0,0,638,276,91,185,16850,14672,2178
ACSSF,2018e5,ca,000,0005,0034403,13736,9614,4122,2900,106,16,0,797,13,141,105,58,0,480,0,56,0,0,0,0,0,0,41,0,15,0,247,131,31,0,85,13736,9614,5006,1373,9,2278,131,17,800,10,790,4122,2812,0,0,57,0,909,344,86,258,13736,9614,4122
ACSSF,2018e5,ca,000,0005,0034404,13966,10612,3354,2239,71,43,0,362,33,34,0,6,0,289,0,60,0,0,0,0,14,0,46,0,0,0,579,194,321,0,64,13966,10612,7258,744,63,2317,0,0,230,0,230,3354,1937,0,0,352,0,919,146,0,146,13966,10612,3354
ACSSF,2018e5,ca,000,0005,0034405,3424,2661,763,571,50,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,124,93,31,0,0,3424,2661,2466,47,0,4,0,0,144,144,0,763,205,0,15,0,0,376,167,78,89,3424,2661,763
ACSSF,2018e5,ca,000,0005,0034406,5821,4987,834,708,95,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,25,15,10,0,0,5821,4987,4288,101,116,279,127,0,76,7,69,834,684,0,4,0,0,124,22,22,0,5821,4987,834
ACSSF,2018e5,ca,000,0005,0034407,4594,4202,392,168,28,14,0,81,0,19,0,36,0,26,0,0,0,0,0,0,0,0,0,0,0,0,101,82,0,0,19,4594,4202,3583,34,0,333,0,0,252,26,226,392,275,0,19,20,19,29,30,0,30,4594,4202,392
ACSSF,2018e5,ca,000,0005,0034408,11724,10473,1251,700,134,22,10,70,0,20,0,23,0,27,0,220,23,0,0,107,35,0,46,0,9,0,95,20,6,0,69,11724,10473,4917,1585,16,3268,70,30,587,36,551,1251,482,30,26,63,0,528,122,97,25,11724,10473,1251
ACSSF,2018e5,ca,000,0005,0034409,3667,1383,2284,2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,3667,1383,1074,33,45,3,125,0,103,0,103,2284,1683,0,31,0,0,561,9,9,0,3667,1383,2284
ACSSF,2018e5,ca,000,0005,0034410,62713,54507,8206,6696,133,162,80,258,0,118,0,20,9,111,0,501,32,37,28,91,49,4,142,23,95,0,376,160,160,0,56,62713,54507,49844,457,149,2363,36,53,1605,7,1598,8206,5763,35,44,26,0,1812,526,204,322,62713,54507,8206
ACSSF,2018e5,ca,000,0005,0034411,7509,5585,1924,1691,55,0,0,69,0,38,0,10,0,21,0,41,0,0,0,41,0,0,0,0,0,0,68,59,9,0,0,7509,5585,5322,47,0,86,0,0,130,0,130,1924,1321,0,45,0,0,333,225,0,225,7509,5585,1924
ACSSF,2018e5,ca,000,0005,0034412,151115,72734,78381,72873,690,285,168,2817,109,1408,275,119,59,847,0,463,134,17,20,39,38,0,191,8,16,0,1085,256,264,8,557,151115,72734,53623,3302,553,10032,380,299,4545,90,4455,78381,58245,352,944,325,49,16517,1949,1197,752,151115,72734,78381
ACSSF,2018e5,ca,000,0005,0034413,3783,1771,2012,1643,0,0,0,121,0,0,0,0,0,106,15,29,0,0,0,0,0,0,12,0,17,0,219,208,11,0,0,3783,1771,1317,0,0,395,0,0,59,0,59,2012,1304,0,0,0,0,675,33,28,5,3783,1771,2012
ACSSF,2018e5,ca,000,0005,0034414,735,703,32,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,735,703,624,14,32,4,0,0,29,0,29,32,32,0,0,0,0,0,0,0,0,735,703,32
ACSSF,2018e5,ca,000,0005,0034415,6017,5151,866,650,106,41,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,6017,5151,4469,126,0,163,187,0,206,14,192,866,628,0,0,0,0,151,87,87,0,6017,5151,866
ACSSF,2018e5,ca,000,0005,0034416,27020,23590,3430,2698,84,19,0,246,0,48,0,40,0,158,0,38,0,0,0,29,0,0,9,0,0,0,345,196,50,0,99,27020,23590,18814,518,476,2097,1,11,1673,12,1661,3430,1404,57,191,0,0,1570,208,71,137,27020,23590,3430
ACSSF,2018e5,ca,000,0005,0034417,10505,5723,4782,4560,22,0,0,166,48,8,0,0,0,110,0,9,0,0,0,9,0,0,0,0,0,0,25,0,9,0,16,10505,5723,5184,86,80,301,0,0,72,20,52,4782,2903,70,140,0,0,1562,107,74,33,10505,5723,4782
ACSSF,2018e5,ca,000,0005,0034418,2901,2503,398,94,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,2901,2503,2503,0,0,0,0,0,0,0,0,398,398,0,0,0,0,0,0,0,0,2901,2503,398
ACSSF,2018e5,ca,000,0005,0034419,7591,6936,655,304,34,0,0,73,0,0,0,39,0,34,0,110,8,0,0,0,0,0,102,0,0,0,134,57,61,0,16,7591,6936,6207,27,0,352,19,0,331,0,331,655,531,0,16,0,0,26,82,0,82,7591,6936,655
ACSSF,2018e5,ca,000,0005,0034420,114101,80008,34093,28029,1526,111,119,2001,137,402,15,396,110,941,0,668,139,128,7,223,36,0,126,0,9,0,1639,633,535,8,463,114101,80008,35704,16041,457,19524,1585,208,6489,120,6369,34093,19326,501,143,482,41,11150,2450,1116,1334,114101,80008,34093
ACSSF,2018e5,ca,000,0005,0034421,145,142,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,145,142,131,0,0,3,0,0,8,0,8,3,3,0,0,0,0,0,0,0,0,145,142,3
ACSSF,2018e5,ca,000,0005,0034422,1876,563,1313,1198,67,5,0,31,0,17,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,12,7,2,0,3,1876,563,384,134,10,28,0,0,7,0,7,1313,727,0,4,0,0,470,112,112,0,1876,563,1313
ACSSF,2018e5,ca,000,0005,0034423,31002,27335,3667,2575,153,64,19,212,23,68,0,90,9,22,0,98,34,12,16,4,0,0,32,0,0,0,546,322,36,0,188,31002,27335,23328,743,25,1368,10,0,1861,0,1861,3667,2695,25,48,11,8,437,443,104,339,31002,27335,3667
ACSSF,2018e5,ca,000,0005,0034424,10299,8028,2271,1597,126,20,29,299,9,30,1,49,45,165,0,5,0,0,0,0,0,0,5,0,0,0,195,72,88,0,35,10299,8028,3595,2121,13,1619,14,147,519,0,519,2271,1163,58,0,46,0,636,368,97,271,10299,8028,2271
ACSSF,2018e5,ca,000,0005,0034425,33021,17448,15573,13584,319,170,0,979,0,791,0,55,39,94,0,129,0,0,9,45,48,0,0,0,27,0,392,66,201,0,125,33021,17448,15082,789,105,802,107,6,557,11,546,15573,11315,61,46,0,24,3588,539,435,104,33021,17448,15573
ACSSF,2018e5,ca,000,0005,0034426,273,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,273,234,0,31,3,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,273,273,0
ACSSF,2018e5,ca,000,0005,0034427,10742,1387,9355,8804,34,28,0,109,0,93,0,0,0,16,0,7,0,7,0,0,0,0,0,0,0,0,373,68,0,0,305,10742,1387,1089,199,0,25,0,63,11,0,11,9355,6942,0,74,0,0,2316,23,16,7,10742,1387,9355
ACSSF,2018e5,ca,000,0005,0034428,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,89,0
ACSSF,2018e5,ca,000,0005,0034429,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,47,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,49,49,0
ACSSF,2018e5,ca,000,0005,0034430,3810,3496,314,190,33,14,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,69,4,0,0,65,3810,3496,3308,0,12,82,0,0,94,0,94,314,230,0,0,0,0,84,0,0,0,3810,3496,314
ACSSF,2018e5,ca,000,0005,0034431,1365,1298,67,35,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25,1365,1298,1226,0,12,34,0,0,26,0,26,67,32,0,0,0,0,31,4,4,0,1365,1298,67
