1216|santacruz|Santa Cruz city, California|Santa Cruz County|32997153|7998543|12.74|3.088|36.974385|-122.035268|62045|49058|40096|1069|224|4701|113|76|2779|12987|8598|87|197|156|0|3199|750|29177|61533|79431|645600|1547|1966|2.55|3.08|34220|31688|16905|7476|2466|63440|524|1||63|109|351|3270|420|2602|248|24|35056|22758|3106|609|468|217|104|217|7577
1217|santafesprings|Santa Fe Springs city, California|Los Angeles County|22979478|103216|8.872|0.04|33.933565|-118.062611|16859|3567|1863|618|80|868|8|20|110|13292|7887|49|202|0|0|4402|752|20761|51786|63333|348700|1262|1959|3.42|4.08|10842|8104|1500|482|123|17254|74|2||0|40|32|1124|132|860|132|6|9619|5434|1728|194|25|39|91|47|2061
1218|santamargarita/cdp|Santa Margarita CDP, California|San Luis Obispo County|1340019|0|0.517|0|35.389427|-120.608158|1231|983|983|0|0|0|0|0|0|248|123|0|0|0|0|34|91|28335|51453|65104|323200|1321|1964|2.67|3.14|847|771|320|128|0|||||||||||||||||||||
1219|santamaria|Santa Maria city, California|Santa Barbara County|58999653|1654458|22.78|0.639|34.933214|-120.443815|101468|28959|21429|1030|377|4917|194|85|927|72509|50009|847|432|345|77|19141|1658|18509|50753|52515|252200|1160|1978|3.65|4.03|58046|34205|7558|2166|808|102885|439|3||44|149|243|3045|666|1496|883|11|28878|11405|9081|785|55|137|102|173|7140
1220|santamonica|Santa Monica city, California|Los Angeles County|21795227|3025|8.415|0.001|34.023413|-118.481666|91619|78289|62321|3531|38|8773|79|160|3387|13330|10671|71|184|35|0|1591|778|58252|74534|113956|1,000,000+|1583|1965|1.93|2.88|71542|67919|46488|20534|9406|93151|338|0||30|120|188|3026|535|2314|177|19|66318|36142|9306|1470|476|463|193|726|17542
1221|santanella/cdp|Santa Nella CDP, California|Merced County|11810820|0|4.56|0|37.101436|-121.015366|1164|751|601|14|0|16|0|0|120|413|355|0|0|0|0|39|19|19860|30000|43281|86900|703|1997|2.44|3.09|800|522|28|0|0|||||||||||||||||||||
1222|santapaula|Santa Paula city, California|Ventura County|11894889|294027|4.593|0.114|34.352314|-119.068846|29990|6366|5682|41|55|360|21|0|207|23624|15973|0|316|31|0|6507|797|20303|53692|58110|306100|1128|1968|3.46|3.88|17709|11593|2465|892|271|30269|85|3||3|18|61|447|74|321|52|3|11232|5862|2495|225|37|52|35|117|2409
1223|santarosa|Santa Rosa city, California|Sonoma County|106946990|531184|41.292|0.205|38.446816|-122.706136|170782|118852|98489|3495|1321|8938|836|175|5598|51930|29589|222|1681|78|103|17659|2598|29890|60758|69921|370100|1286|1978|2.65|3.3|115253|98190|34986|12874|4515|172991|636|2||70|130|434|3850|598|2873|379|42|82543|45013|16590|1863|731|605|190|313|17238
1224|santarosavalley/cdp|Santa Rosa Valley CDP, California|Ventura County|17928630|0|6.922|0|34.245309|-118.902388|3422|3129|2919|73|0|115|0|0|22|293|283|0|0|0|0|10|0|67083|162639|175466|1,000,000+|2,000+|1986|3.03|3.32|2355|2265|1363|589|249|||||||||||||||||||||
1225|santasusana/cdp|Santa Susana CDP, California|Ventura County|2883194|0|1.113|0|34.257954|-118.666363|989|795|722|73|0|0|0|0|0|194|135|1|0|0|0|58|0|35603|87386|100750|451000|1690|1959|2.39|2.75|806|788|263|33|15|||||||||||||||||||||
1226|santavenetia/cdp|Santa Venetia CDP, California|Marin County|9481990|49066|3.661|0.019|38.005569|-122.502811|5017|3758|3116|78|0|453|0|0|111|1259|182|0|0|0|0|1058|19|34564|81583|98939|523800|1728|1960|2.75|3.59|3505|3197|1362|401|157|||||||||||||||||||||
1227|santaynez/cdp|Santa Ynez CDP, California|Santa Barbara County|13303046|17663|5.136|0.007|34.619076|-120.093923|4909|4134|3630|61|252|55|1|0|135|775|388|0|119|0|0|115|153|43990|97911|99519|707100|1989|1978|2.71|2.97|3645|3326|1402|288|91|||||||||||||||||||||
1228|santee|Santee city, California|San Diego County|42035936|758844|16.23|0.293|32.85499|-116.986056|55435|45553|39001|775|187|1973|227|11|3379|9882|6959|87|143|121|61|1686|825|30531|74213|86397|336300|1355|1976|2.83|3.31|36571|33526|9011|2969|735|56737|130|2|11||20|97|794|109|618|67|5|29938|8215|13296|1173|92|255|55|112|6740
1229|saranap/cdp|Saranap CDP, California|Contra Costa County|2936982|0|1.134|0|37.887815|-122.076137|5591|5296|4340|120|21|431|0|13|371|295|217|0|0|0|0|24|54|49107|102054|131675|692100|1436|1959|2.64|3.29|3788|3757|2377|928|345|||||||||||||||||||||
1230|saratoga|Saratoga city, California|Santa Clara County|32319941|0|12.479|0|37.268493|-122.025413|30627|29610|14565|112|74|13796|15|62|986|1017|903|11|0|10|0|56|37|77667|167917|197332|1,000,000+|2,000+|1967|2.84|3.14|22052|21652|17108|9235|2596|31122|19|0|11||2|6|288|136|140|12|5|18798|6847|5523|275|41|80|19|29|5984
1231|saticoy/cdp|Saticoy CDP, California|Ventura County|962436|0|0.372|0|34.28195|-119.145244|1212|221|110|0|53|10|0|0|48|991|710|0|27|0|0|211|43|11926|35926|33207|230600|1264|1956|4.36|4.31|703|389|92|26|11|||||||||||||||||||||
1232|sattley/cdp|Sattley CDP, California|Sierra County|5302767|4699|2.047|0.002|39.629945|-120.437275|74|74|58|0|0|0|16|0|0|0|0|0|0|0|0|0|0|49272|-|-|-|-|1975|1.54|1.54|74|74|0|0|0|||||||||||||||||||||
1233|sausalito|Sausalito city, California|Marin County|4585598|1260061|1.771|0.487|37.858369|-122.491844|7043|6601|6112|128|4|256|21|0|80|442|347|0|9|0|0|86|0|89751|111702|180898|1,000,000+|1968|1962|1.78|2.52|6188|6083|4459|1918|693|7137|21|2||1|3|15|232|30|193|9|0|5080|2777|771|109|33|22|8|17|1343
1234|scotia/cdp|Scotia CDP, California|Humboldt County|1932250|247386|0.746|0.096|40.478813|-124.104651|864|854|746|34|45|0|10|0|19|10|0|0|0|0|0|0|10|23080|54605|54028|-|1042|1939-|2.98|3.5|513|482|34|2|0|||||||||||||||||||||
1235|scottsvalley|Scotts Valley city, California|Santa Cruz County|11960519|0|4.618|0|37.0555|-122.011769|11711|10487|9157|102|0|650|1|23|554|1224|889|15|0|33|0|93|194|44459|102927|115324|607100|1885|1982|2.64|3.15|7639|7394|3510|1145|368|11795|17|0||6|4|7|264|42|207|15|2|7576|3432|2118|233|47|54|7|42|1643
1236|seacliff/cdp|Seacliff CDP, California|Santa Cruz County|1985370|2027|0.767|0.001|36.976627|-121.918359|3373|2579|2233|9|0|165|0|17|155|794|592|0|0|29|0|87|86|33424|61437|68271|541400|1496|1970|2.26|2.85|2349|2220|1076|411|61|||||||||||||||||||||
1237|sealbeach|Seal Beach city, California|Orange County|29259850|4495956|11.297|1.736|33.751918|-118.073251|24477|21002|18020|131|31|2163|18|25|614|3475|1812|51|19|38|0|1101|454|46617|54026|92352|300200|1593|1965|1.93|2.72|20393|19304|9435|3862|1272|24727|26|0|1||7|18|494|88|372|34|0|16439|5642|7223|443|50|101|22|37|2921
1238|searanch/cdp|Sea Ranch CDP, California|Sonoma County|41797517|222130|16.138|0.086|38.743039|-123.476418|983|961|948|0|0|5|0|0|8|22|22|0|0|0|0|0|0|46759|59375|77885|694000|1633|1986|1.78|2.14|962|945|673|374|76|||||||||||||||||||||
1239|searlesvalley/cdp|Searles Valley CDP, California|San Bernardino County|27179718|0|10.494|0|35.770052|-117.39667|1597|1356|1196|93|16|4|0|0|47|241|212|0|0|0|0|19|10|22999|30478|46023|36100|598|1958|2.34|3.34|1072|818|71|24|0|||||||||||||||||||||
1240|seaside|Seaside city, California|Monterey County|23931864|358533|9.24|0.138|36.625215|-121.823883|33729|19220|10532|2730|213|3385|536|174|1650|14509|8383|213|140|75|14|5108|576|21548|52538|53926|343800|1478|1965|3.18|3.63|20560|14921|4698|1551|277|34350|116|6||5|16|89|507|106|349|52|4|12275|6503|2245|310|69|83|43|17|3005
1241|sebastopol|Sebastopol city, California|Sonoma County|4817776|0|1.86|0|38.399984|-122.827727|7535|6623|6157|105|34|89|97|0|141|912|335|0|8|0|0|492|77|35094|52326|67782|470600|1225|1973|2.01|2.79|6075|5751|2604|1123|363|7646|10|0||2|2|6|124|48|62|14|0|5015|3307|541|71|105|26|18|9|938
1242|seeley/cdp|Seeley CDP, California|Imperial County|3139015|78319|1.212|0.03|32.790405|-115.685047|1214|153|127|15|0|0|0|0|11|1061|952|0|0|0|0|56|53|13570|26761|42708|103900|688|1985|3.09|3.46|749|421|23|0|0|||||||||||||||||||||
1243|selma|Selma city, California|Fresno County|13307177|0|5.138|0|36.574308|-119.615583|23808|5381|3304|98|94|1454|7|42|382|18427|10837|92|101|54|0|6560|783|15292|43143|44226|155400|815|1978|3.62|3.9|14147|8257|1306|287|93|24404|154|0||14|20|120|986|225|552|209|1|8492|3871|2608|194|6|30|23|74|1686
1244|sequoiacrest/cdp|Sequoia Crest CDP, California|Tulare County|2646709|0|1.022|0|36.185882|-118.625635|26|26|26|0|0|0|0|0|0|0|0|0|0|0|0|0|0||-|-|-|-|-|2|2|26|26|13|0|0|||||||||||||||||||||
1245|serenodelmar/cdp|Sereno del Mar CDP, California|Sonoma County|1909750|0|0.737|0|38.383671|-123.073148|51|51|51|0|0|0|0|0|0|0|0|0|0|0|0|0|0|71720|123611|-|270000|-|1977|1.7|2.11|51|51|31|20|0|||||||||||||||||||||
1246|seville/cdp|Seville CDP, California|Tulare County|1647669|0|0.636|0|36.485694|-119.224771|437|7|7|0|0|0|0|0|0|430|360|2|6|0|0|62|0|9214|34219|32813|75000|864|1979|4.8|4.59|210|108|3|1|0|||||||||||||||||||||
1247|shafter|Shafter city, California|Kern County|72376203|0|27.945|0|35.478|-119.199191|17261|3323|2903|120|70|31|0|83|116|13938|11637|6|229|0|0|1761|305|14563|41107|41663|136700|745|1983|3.75|3.99|9132|5330|657|145|82|17235|46|1||7|13|25|462|145|223|94|10|5071|2263|1538|108|7|23|17|3|1112
1248|shandon/cdp|Shandon CDP, California|San Luis Obispo County|7639225|113010|2.95|0.044|35.653609|-120.383148|1323|892|749|81|3|6|17|0|36|431|392|0|0|0|0|5|34|22883|59236|57639|166700|1118|1991|3.29|3.46|867|632|55|16|3|||||||||||||||||||||
1249|shasta/cdp|Shasta CDP, California|Shasta County|28432543|11513|10.978|0.004|40.592021|-122.477899|1814|1744|1529|0|44|42|0|0|129|70|53|0|0|0|0|17|0|31400|61042|72400|305800|850|1977|2.42|2.79|1330|1166|459|169|95|||||||||||||||||||||
1250|shastalake|Shasta Lake city, California|Shasta County|28284113|20452|10.921|0.008|40.676564|-122.380909|10143|9000|8312|1|131|180|31|0|345|1143|571|0|221|0|9|166|176|20337|40295|50343|160100|972|1977|2.52|3.06|7157|6169|821|206|32|||||||||||||5110|1411|2065|231|18|50|27|29|1279
1251|shaverlake/cdp|Shaver Lake CDP, California|Fresno County|83433050|5897217|32.214|2.277|37.098569|-119.32629|735|696|676|0|0|16|0|0|4|39|37|0|0|0|0|2|0|41103|80481|97188|459500|1089|1983|2.46|3.06|547|540|171|61|9|||||||||||||||||||||
1252|shellridge/cdp|Shell Ridge CDP, California|Contra Costa County|1113511|0|0.43|0|37.90592|-122.034394|1139|852|651|0|0|109|0|0|92|287|287|0|0|0|0|0|0|54179|120163|121630|891900|-|1960|3.16|3.33|731|731|491|215|57|||||||||||||||||||||
1253|sheltercove/cdp|Shelter Cove CDP, California|Humboldt County|15098012|0|5.829|0|40.038954|-124.055825|516|430|430|0|0|0|0|0|0|86|5|0|0|0|0|81|0|50193|23480|24459|316900|-|1987|2.36|2.77|398|398|63|45|45|||||||||||||||||||||
1254|sheridan/cdp|Sheridan CDP, California|Placer County|67429794|15380|26.035|0.006|38.969691|-121.350057|1465|998|938|0|35|0|0|0|25|467|366|0|0|0|0|59|42|18223|47719|59712|277000|1500|1979|3.53|3.81|1009|839|123|47|9|||||||||||||||||||||
1255|shinglesprings/cdp|Shingle Springs CDP, California|El Dorado County|21260012|74836|8.209|0.029|38.665855|-120.936208|4562|3806|3719|18|0|19|0|0|50|756|482|0|181|0|0|12|81|35567|82788|82740|403500|958|1980|2.81|2.98|3319|3040|932|303|75|||||||||||||||||||||
1256|shingletown/cdp|Shingletown CDP, California|Shasta County|63843735|177508|24.65|0.069|40.506094|-121.855665|2241|2120|1650|48|265|111|0|0|46|121|22|0|0|36|0|41|22|23742|50491|58856|174200|1034|1980|2.45|3.11|1675|1513|401|157|36|||||||||||||||||||||
1257|shoshone/cdp|Shoshone CDP, California|Inyo County|74361295|618|28.711|0|35.967228|-116.308774|22|19|19|0|0|0|0|0|0|3|3|0|0|0|0|0|0|40018|-|-|-|-|1973|1.83|1.83|19|19|0|0|0|||||||||||||||||||||
1258|sierrabrooks/cdp|Sierra Brooks CDP, California|Sierra County|3549116|0|1.37|0|39.642592|-120.215387|418|418|377|0|0|0|0|0|41|0|0|0|0|0|0|0|0|27876|41250|70417|147300|-|1997|2.55|3.08|286|286|67|32|0|||||||||||||||||||||
1259|sierracity/cdp|Sierra City CDP, California|Sierra County|5569937|728|2.151|0|39.572658|-120.627617|263|253|247|0|0|0|0|0|6|10|10|0|0|0|0|0|0|64830|123846|148000|293200|-|1972|2.09|2.16|214|208|97|12|0|||||||||||||||||||||
1260|sierramadre|Sierra Madre city, California|Los Angeles County|7646973|11544|2.953|0.004|34.168771|-118.050216|11060|9475|7726|169|6|1166|46|44|318|1585|648|0|0|0|0|818|119|48923|90780|111389|804600|1430|1954|2.48|3.08|8334|8126|5125|2316|771|11090|13|0||2|0|11|92|25|62|5|0|7940|3196|2732|178|41|66|12|80|1635
1261|sierravillage/cdp|Sierra Village CDP, California|Tuolumne County|6539607|9750|2.525|0.004|38.075627|-120.159336|612|584|494|0|0|74|0|0|16|28|28|0|0|0|0|0|0|24564|50024|52091|338900|-|1977|2.24|2.81|538|494|124|124|124|||||||||||||||||||||
1262|sierraville/cdp|Sierraville CDP, California|Sierra County|13002091|2127|5.02|0.001|39.582232|-120.362065|133|37|34|2|0|1|0|0|0|96|0|0|0|0|0|96|0|14649|32500|-|-|-|1984|2.8|3.52|84|36|34|0|0|||||||||||||||||||||
1263|signalhill|Signal Hill city, California|Los Angeles County|5636872|4445|2.176|0.002|33.803431|-118.16977|11245|7691|3089|1456|37|2420|62|19|608|3554|2550|15|0|0|0|618|371|30387|67320|65851|377200|1175|1978|2.82|3.38|7096|5989|2476|899|320|11411|40|1||2|21|16|500|63|373|64|0|6516|3305|1268|160|31|54|43|51|1604
1264|silveradoresort/cdp|Silverado Resort CDP, California|Napa County|4896980|24818|1.891|0.01|38.356302|-122.256334|1074|1055|1055|0|0|0|0|0|0|19|19|0|0|0|0|0|0|89910|161739|168869|1,000,000+|2,000+|1975|1.92|2.29|976|976|688|276|150|||||||||||||||||||||
1265|silvercity/cdp|Silver City CDP, California|Tulare County|1491018|0|0.576|0|36.463761|-118.650761|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|-|-|-|-|1969|-|-|0|0|0|0|0|||||||||||||||||||||
1266|silverlakes/cdp|Silver Lakes CDP, California|San Bernardino County|13400119|1031337|5.174|0.398|34.75011|-117.345998|5706|4809|4247|271|17|190|36|14|34|897|760|38|0|0|0|99|0|26377|66703|77791|188700|1425|1993|2.74|3.04|4070|3770|1089|351|93|||||||||||||||||||||
1267|simivalley|Simi Valley city, California|Ventura County|107421157|1984803|41.476|0.766|34.266887|-118.748458|125699|95064|77610|1373|286|11233|264|132|4166|30635|20626|214|596|100|37|7642|1420|37279|89595|98394|438700|1711|1978|2.99|3.39|84518|76585|27248|8987|2314|126604|140|0||27|24|89|1618|348|1176|94|12|66232|20271|28678|1734|192|499|130|781|13947
1268|sisquoc/cdp|Sisquoc CDP, California|Santa Barbara County|5775114|10614|2.23|0.004|34.861817|-120.294395|276|185|130|0|55|0|0|0|0|91|71|0|7|0|0|3|10|16611|43750|62500|181300|1107|1949|3.33|3.82|160|140|12|3|0|||||||||||||||||||||
1269|skyvalley/cdp|Sky Valley CDP, California|Riverside County|62987265|0|24.32|0|33.891238|-116.355041|2493|1424|1308|41|0|0|20|43|12|1069|510|5|0|0|0|529|25|21593|34107|50391|98800|618|1982|2.54|3.24|1827|1455|290|87|25|||||||||||||||||||||
1270|sleepyhollow/cdp|Sleepy Hollow CDP, California|Marin County|7736670|0|2.987|0|38.012036|-122.587605|2584|2536|2137|11|0|238|0|0|150|48|48|0|0|0|0|0|0|88551|189688|220750|1,000,000+|2,000+|1961|2.67|2.89|1874|1838|1324|683|235|||||||||||||||||||||
1271|smartsville/cdp|Smartsville CDP, California|Yuba County|1856958|0|0.717|0|39.205273|-121.292916|143|142|133|1|0|0|0|0|8|1|1|0|0|0|0|0|0|19583|26100|27400|137500|1538|1961|1.84|2.29|106|106|16|1|0|||||||||||||||||||||
1272|smithcorner/cdp|Smith Corner CDP, California|Kern County|568642|0|0.22|0|35.478831|-119.277123|661|31|31|0|0|0|0|0|0|630|578|0|0|0|0|52|0|9508|36063|36438|87100|812|1976|4.82|4.21|327|117|26|16|8|||||||||||||||||||||
1273|smithriver/cdp|Smith River CDP, California|Del Norte County|10283097|38079|3.97|0.015|41.923802|-124.147825|871|614|543|0|25|18|0|0|28|257|168|0|0|0|0|63|26|15985|32426|34583|223100|782|1972|2.84|3.36|499|395|8|0|0|||||||||||||||||||||
1274|snelling/cdp|Snelling CDP, California|Merced County|1399517|0|0.54|0|37.521662|-120.438499|116|116|107|0|0|0|0|0|9|0|0|0|0|0|0|0|0|24639|38333|70750|165600|775|1943|1.71|2.52|103|87|7|7|7|||||||||||||||||||||
1275|sodabay/cdp|Soda Bay CDP, California|Lake County|3327986|0|1.285|0|39.002431|-122.779476|1369|1077|1077|0|0|0|0|0|0|292|214|0|0|0|0|78|0|32831|57450|56716|205200|645|1992|2.22|2.46|1267|1204|165|78|52|||||||||||||||||||||
1276|sodasprings/cdp|Soda Springs CDP, California|Nevada County|872116|0|0.337|0|39.324788|-120.378665|80|80|80|0|0|0|0|0|0|0|0|0|0|0|0|0|0|22734|28917|-|-|-|1952|1.23|2|80|80|50|0|0|||||||||||||||||||||
1277|solanabeach|Solana Beach city, California|San Diego County|9115484|270081|3.52|0.104|32.991499|-117.258134|13146|10206|9455|32|0|409|9|0|301|2940|1301|18|66|0|0|1146|409|59225|90579|112217|959000|1910|1975|2.42|2.94|10221|9220|6139|2870|1286|13321|22|0|2||6|14|188|55|122|11|0|8265|2887|2983|216|32|58|8|27|2054
1278|soledad|Soledad city, California|Monterey County|11431906|392635|4.414|0.152|36.43791|-121.315612|26008|7068|3191|2639|250|567|35|16|370|18940|14971|138|446|41|2|2688|654|9701|46010|46651|199400|1126|1993|4.26|4.43|17849|9465|667|139|24|25807|53|0||4|9|40|232|88|88|56|2|5376|3388|624|63|16|21|28|4|1232
1279|solvang|Solvang city, California|Santa Barbara County|6281302|3053|2.425|0.001|34.593758|-120.13968|5345|3922|3698|0|0|97|0|50|77|1423|876|0|0|0|0|495|52|39334|66511|77159|625000|1424|1979|2.15|2.78|4079|3701|1648|658|238|5418|9|0||2|0|7|81|18|60|3|0|3182|991|1421|74|11|26|3|26|630
1280|sonoma|Sonoma city, California|Sonoma County|7105861|0|2.744|0|38.290331|-122.459831|10818|9617|9189|19|89|241|0|0|79|1201|557|0|0|0|0|451|193|45197|66951|96064|541000|1494|1977|2.12|2.84|8495|8088|3440|1119|397|10950|34|0||2|0|32|166|32|121|13|0|6631|3519|1439|174|57|30|14|21|1377
1281|sonora|Sonora city, California|Tuolumne County|8191558|35506|3.163|0.014|37.981692|-120.382663|4844|4364|3734|154|10|214|14|60|178|480|325|0|11|0|0|74|70|25174|32985|46597|262300|843|1961|2.04|2.67|3431|2949|781|277|78|4786|22|1||3|2|16|335|85|237|13|4|2410|962|784|97|17|23|10|3|514
1282|soquel/cdp|Soquel CDP, California|Santa Cruz County|11908736|0|4.598|0|36.997758|-121.948251|10275|8102|7298|3|0|299|0|0|502|2173|1433|0|0|0|0|671|69|36612|78703|95208|513300|1428|1977|2.64|3.26|7095|6747|2936|1053|245|||||||||||||||||||||
1283|soulsbyville/cdp|Soulsbyville CDP, California|Tuolumne County|7796445|15737|3.01|0.006|37.991289|-120.262791|2020|1902|1827|0|9|0|0|0|66|118|75|0|25|18|0|0|0|28916|74250|74864|228300|1139|1980|2.72|3.02|1308|1255|215|49|17|||||||||||||||||||||
1284|southdospalos/cdp|South Dos Palos CDP, California|Merced County|3974902|0|1.535|0|36.970725|-120.646708|2464|204|25|179|0|0|0|0|0|2260|2086|0|0|0|0|150|24|12459|44180|50865|127300|804|1992|4.39|4.44|1362|776|75|0|0|||||||||||||||||||||
1285|southelmonte|South El Monte city, California|Los Angeles County|7363990|14107|2.843|0.005|34.050377|-118.048384|20375|2664|481|10|60|2018|44|44|7|17711|14498|15|114|0|0|2811|273|14926|44498|47702|332300|1097|1957|4.21|4.51|12688|6240|973|268|99|20465|120|1||4|34|81|647|162|353|132|3|7059|4077|802|110|17|25|42|39|1947
1286|southgate|South Gate city, California|Los Angeles County|18741702|302705|7.236|0.117|33.944159|-118.192761|95515|4223|2700|568|11|733|68|66|77|91292|44028|318|301|45|22|45145|1433|14256|43526|44947|297200|993|1950|4.08|4.37|56949|29590|3957|870|193|95981|506|1||13|217|275|2687|419|1441|827|7|37519|23431|4106|625|105|160|382|172|8538
1287|southlaketahoe|South Lake Tahoe city, California|El Dorado County|26309385|16684700|10.158|6.442|38.93923|-119.982216|21394|14478|12467|294|153|988|14|0|562|6916|3225|25|52|57|0|3411|146|23865|41380|52885|322400|875|1971|2.46|3.19|14908|12610|3464|1140|443|21379|112|0||14|21|77|516|147|332|37|1|9466|3825|1974|440|132|128|64|84|2819
1288|southmonroviaisland/cdp|South Monrovia Island CDP, California|Los Angeles County|1418707|0|0.548|0|34.123435|-117.99586|6929|1906|947|450|5|401|0|0|103|5023|2634|26|40|0|0|2198|125|17824|57012|57329|341600|1313|1952|4.18|4.5|4624|2920|384|129|9|||||||||||||||||||||
1289|southoroville/cdp|South Oroville CDP, California|Butte County|7596686|0|2.933|0|39.478562|-121.544053|6058|4658|2969|11|135|1275|0|0|268|1400|878|0|29|0|0|325|168|10946|33605|33978|107600|935|1967|3.58|4.2|3264|2305|168|24|4|||||||||||||||||||||
1290|southpasadena|South Pasadena city, California|Los Angeles County|8819988|31323|3.405|0.012|34.108957|-118.156615|25914|20360|10574|547|48|7978|43|76|1094|5554|3638|0|53|57|0|1157|649|46649|80479|107015|832200|1394|1952|2.48|3.19|18388|17643|11105|5142|2256|26041|30|1||4|10|15|475|115|328|32|1|16016|7842|3487|287|72|99|44|151|4034
1291|southsanfrancisco|South San Francisco city, California|San Mateo County|23769898|54435055|9.178|21.017|37.655104|-122.376234|65537|43273|13152|1257|72|24871|1462|158|2301|22264|11660|299|118|414|73|8444|1256|32269|78101|89186|589100|1521|1965|3.02|3.55|46496|39254|14253|3309|1070|66793|156|1||27|49|79|1274|287|836|151|25|28860|16431|3697|545|106|109|76|63|7833
1292|southsangabriel/cdp|South San Gabriel CDP, California|Los Angeles County|2157506|685|0.833|0|34.047794|-118.095678|8281|5392|482|73|0|4752|0|18|67|2889|1597|0|0|20|0|1155|117|23693|66958|72007|408600|1085|1966|3.71|3.95|6210|4757|1565|617|192|||||||||||||||||||||
1293|southsanjosehills/cdp|South San Jose Hills CDP, California|Los Angeles County|3905478|0|1.508|0|34.012282|-117.904223|21012|2997|977|312|27|1445|27|0|209|18015|11382|42|200|18|7|5991|375|14020|58154|56408|263200|1382|1960|5.2|5.27|12115|6795|897|193|30|||||||||||||||||||||
1294|southtaft/cdp|South Taft CDP, California|Kern County|2787191|0|1.076|0|35.129309|-119.457502|1680|1006|902|64|31|0|0|0|9|674|512|0|0|0|0|162|0|13453|39784|40365|84300|929|1957|3.57|3.61|805|552|55|6|6|||||||||||||||||||||
1295|southwhittier/cdp|South Whittier CDP, California|Los Angeles County|13823364|22187|5.337|0.009|33.93308|-118.030771|58328|13586|9513|413|229|2239|0|331|861|44742|24472|102|424|15|8|18422|1299|20659|64112|65778|348400|1254|1958|3.8|4.09|36748|27361|5560|1662|346|||||||||||||||||||||
1296|spaulding/cdp|Spaulding CDP, California|Lassen County|8621924|0|3.329|0|40.655664|-120.78626|197|197|188|0|5|0|0|0|4|0|0|0|0|0|0|0|0|26594|54722|64643|226300|-|1984|2.05|2.15|173|155|23|7|0|||||||||||||||||||||
1297|spreckels/cdp|Spreckels CDP, California|Monterey County|316377|0|0.122|0|36.624716|-121.646487|939|886|865|0|0|21|0|0|0|53|46|0|7|0|0|0|0|29268|80288|97083|509800|743|1948|3.08|3.98|614|538|242|42|35|||||||||||||||||||||
1298|springgarden/cdp|Spring Garden CDP, California|Plumas County|1689690|0|0.652|0|39.891971|-120.786617|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|-|-|-|-|-|-|-|0|0|0|0|0|||||||||||||||||||||
1299|springvalley/cdp/lake|Spring Valley CDP (Lake County), California|Lake County|12780930|102405|4.935|0.04|39.076053|-122.584512|1000|946|946|0|0|0|0|0|0|54|40|0|0|0|0|14|0|17196|27404|31354|158100|1096|1992|2.27|2.65|841|699|112|84|16|||||||||||||||||||||
1300|springvalley/cdp/sandiego|Spring Valley CDP (San Diego County), California|San Diego County|18555660|541195|7.164|0.209|32.729948|-116.976401|29841|19897|13462|3278|67|1518|434|110|1028|9944|8614|64|75|26|0|820|345|26104|64517|68285|339700|1443|1976|3.17|3.63|18917|16286|4274|1329|257|||||||||||||||||||||
1301|springvalleylake/cdp|Spring Valley Lake CDP, California|San Bernardino County|7693086|1459607|2.97|0.564|34.494735|-117.267403|7816|6449|5536|533|0|263|0|0|117|1367|1313|0|0|0|0|54|0|26121|59040|73575|205400|1466|1986|2.93|3.24|4972|4731|911|413|120|||||||||||||||||||||
1302|springville/cdp|Springville CDP, California|Tulare County|10834310|44134|4.183|0.017|36.114338|-118.836063|502|458|412|0|21|0|0|0|25|44|44|0|0|0|0|0|0|24696|35038|60625|229300|462|1978|1.66|2.64|455|421|116|0|0|||||||||||||||||||||
1303|squawvalley/cdp|Squaw Valley CDP, California|Fresno County|146484334|130938|56.558|0.051|36.699242|-119.193393|2450|2324|2030|0|38|68|0|0|188|126|92|0|0|0|0|23|11|24659|63629|68948|155100|837|1988|2.66|3.24|1759|1514|269|137|13|||||||||||||||||||||
1304|squirrelmountainvalley/cdp|Squirrel Mountain Valley CDP, California|Kern County|1847869|0|0.713|0|35.622889|-118.407577|372|350|350|0|0|0|0|0|0|22|22|0|0|0|0|0|0|39483|42596|43990|233800|-|1978|2.07|2.23|356|335|107|22|22|||||||||||||||||||||
1305|stallionsprings/cdp|Stallion Springs CDP, California|Kern County|42550747|61686|16.429|0.024|35.093557|-118.642917|2983|2821|2760|0|0|61|0|0|0|162|99|0|0|0|0|38|25|32696|55903|63306|224200|1662|1996|2.6|2.93|2167|2021|260|119|23|2587|4|0||0|0|4|11|6|5|0|0|||||||||
1306|stanford/cdp|Stanford CDP, California|Santa Clara County|7073714|117653|2.731|0.045|37.427021|-122.167747|13506|11691|6569|678|78|3571|21|0|774|1815|1384|6|9|55|4|175|182|30200|51622|173750|1,000,000+|1524|1980|2.2|2.99|4041|3988|3801|2575|1263|||||||||||||||||||||
1307|stanton|Stanton city, California|Orange County|8020497|0|3.097|0|33.80026|-117.993449|38455|19362|8232|967|66|9099|91|0|907|19093|10738|7|68|154|0|7522|604|18870|45842|47509|281700|1272|1972|3.3|3.77|24442|16302|4296|1147|331|38791|124|2|14||44|64|684|127|418|139|1|12426|5261|3764|271|32|86|52|42|2918
